taxon,we.ep,we.eBH,wi.ep,wi.eBH,rab.all,rab.win.NAT,rab.win.Tumor,diff.btw,diff.win,effect,overlap,p_min,significant,direction
Unknown genus476,0.3964066230136425,0.9919557226339996,0.2222219441110269,0.45099993244413766,-2.719551250750259,-2.541239486434736,-2.8985300189757597,-0.26246700809877765,3.513760334324642,-0.04679104838570777,0.452309538252745,0.45099993244413766,FALSE,ns
Flavobacterium,0.6340247565420709,1,0.19640050041246906,0.4532543648966108,-2.2143300983857745,-2.0146039708699988,-2.43006001694137,-0.33229317245446044,4.917337642403429,-0.04326874966616244,0.4490000001717868,0.4532543648966108,FALSE,ns
Skermanella,0.33294758498419236,0.9866967169497073,0.22820686853927252,0.46653801586915433,-2.4123976919806287,-2.2201324818578287,-2.6143025755656284,-0.33521929876831535,4.111259977019111,-0.058952929460245454,0.44340000019111564,0.46653801586915433,FALSE,ns
Catonella,0.7773489483691493,1,0.23060217792028126,0.4712908692138005,-2.428795797581654,-2.2473650197892,-2.6237442178957773,-0.3393878025316246,3.052686691638886,-0.07804056977360227,0.43831233774121386,0.4712908692138005,FALSE,ns
Wautersiella,0.8634440444114501,1,0.20930409753167575,0.471633072524722,-0.5724619989257427,-0.41241070296566384,-0.7695027239713044,-0.29611104506829555,7.56733454751988,-0.04269654389557027,0.44811037809919396,0.471633072524722,FALSE,ns
Unknown genus73,0.6664979822085839,1,0.22954474804167888,0.4759207571070042,-2.1746674945514455,-2.004378937910781,-2.35834510441515,-0.30422274636907165,3.256249894935957,-0.05641649271333825,0.4448000001862706,0.4759207571070042,FALSE,ns
Porphyromonas,0.030096801948539163,0.4841753247512721,0.449313030817661,1,0.32663317104764644,0.2923008611225839,0.3909483150352244,0.13935398897606532,10.26944576028451,0.01687680180146152,0.479904019263229,0.4841753247512721,FALSE,ns
Unknown genus41,0.7302063955602256,1,0.2309502114334671,0.4854205936424482,-1.485013013390036,-1.2982843862733535,-1.6967006767584962,-0.325168025387752,4.03191283809896,-0.05491658293495755,0.4443111379603317,0.4854205936424482,FALSE,ns
Novosphingobium,0.4045594227585886,0.9998063371834255,0.2233933000999224,0.48928315733013583,-1.2627727829736841,-1.0665837580884316,-1.4647774969750245,-0.3326434764428967,4.6322902663557715,-0.053092281718565185,0.43851229774851497,0.48928315733013583,FALSE,ns
Aurantimonas,0.719308679433466,1,0.24801306002747261,0.500236874515665,-2.362130637984886,-2.160736277275018,-2.5836777827376523,-0.2986821171275711,3.222109407885595,-0.06244409676674944,0.4380000002098939,0.500236874515665,FALSE,ns
Bifidobacterium,0.7260622078666513,1,0.26617026494303,0.5109831185090411,-2.1254430981283416,-1.9571231268860663,-2.2957220153035074,-0.2963824967537487,3.369332268134327,-0.05266658881806885,0.4503099381796166,0.5109831185090411,FALSE,ns
Microbispora,0.743254976939228,1,0.26427515659607165,0.5138786234517815,-2.255460142796374,-2.0641863960856606,-2.453644371868072,-0.3014754674926525,3.55466569692227,-0.051324236592481545,0.44671065804802607,0.5138786234517815,FALSE,ns
Bacteroides,0.7981898860412091,1,0.28812562260055474,0.5214358894616657,-2.301635947118249,-2.1140319498970666,-2.5142881332133067,-0.3063392839649852,3.924972108355318,-0.05048268995226581,0.452309538252745,0.5214358894616657,FALSE,ns
Unknown genus116,0.03494633740181799,0.5229988302794754,0.22115453808020344,0.9760113543471761,-1.4917268666826367,-1.4676121302682272,-1.529780394024435,0.17220391491844023,10.171746153214816,0.02122423224988267,0.476104779123992,0.5229988302794754,FALSE,ns
Unknown genus3,0.823766446689242,1,0.26300349166955583,0.5272078380330192,-1.1893791249031702,-1.055460274044437,-1.3565213921211736,-0.25493627715995526,4.0553428238980285,-0.04108226480858917,0.45380000015532623,0.5272078380330192,FALSE,ns
