taxon,we.ep,we.eBH,wi.ep,wi.eBH,rab.all,rab.win.NAT,rab.win.Tumor,diff.btw,diff.win,effect,overlap,p_we,q_we,p_wi,q_wi,p_min,significant,direction
Methyloversatilis,0.8135771221813796,0.9966155176204848,0.7733116149902345,0.995126830206977,-0.9840881849108163,-1.0285541130370417,-0.917168210582167,0.2099478679842175,6.287867367207166,0.02905486027249969,0.48374512583008583,0.8135771221813796,0.9966155176204848,0.7733116149902345,0.995126830206977,0.995126830206977,FALSE,ns
Actinomyces,0.791962985776675,0.9951771215653363,0.7717895507812501,0.9962806701660156,-0.8423847193602567,-1.0771639751396922,-0.5876778588626683,0.20263376652870768,7.087124620302083,0.029766889268544712,0.47594278623280645,0.791962985776675,0.9951771215653363,0.7717895507812501,0.9962806701660156,0.9951771215653363,FALSE,ns
Faecalibacterium,0.7190553432985614,0.9963063311256642,0.7135314941406251,0.9977626800537109,-1.0577736198233474,-1.2428465917360212,-0.7949279686988477,0.09294619469155752,6.619130825015704,0.013427434760883839,0.4954486352317986,0.7190553432985614,0.9963063311256642,0.7135314941406251,0.9977626800537109,0.9963063311256642,FALSE,ns
Corynebacterium,0.7384950755946197,0.997812327792907,0.7296791076660158,0.9967242649623326,2.6607219160017603,2.3595205341022174,3.662554425287689,0.6025222857112311,8.289153870673895,0.07359217193917379,0.4661458381384478,0.7384950755946197,0.997812327792907,0.7296791076660158,0.9967242649623326,0.9967242649623326,FALSE,ns
Schlegelella,0.7745951938674449,1,0.7871055603027345,0.9968099594116211,-1.0150791607329621,-1.1255690734847903,-0.8857405269230103,-0.0341389078943104,6.771092601200894,-0.004794700756624554,0.4980494150993236,0.7745951938674449,1,0.7871055603027345,0.9968099594116211,0.9968099594116211,FALSE,ns
Blautia,0.7724435407961905,0.9969174218938143,0.820323944091797,0.9984381539481026,-0.9272542700258715,-1.224719236348168,-0.6872944605450613,0.11845848285444216,6.117989445051542,0.015430031742203245,0.4915474654307248,0.7724435407961905,0.9969174218938143,0.820323944091797,0.9984381539481026,0.9969174218938143,FALSE,ns
Unknown genus296,0.7835315293001095,0.9976871781650299,0.7660713195800782,0.9974803924560547,-1.1952823258244054,-1.300640057618173,-1.130677052744871,-0.06635999135080084,6.184960355023016,-0.008023456141026071,0.4967490251655517,0.7835315293001095,0.9976871781650299,0.7660713195800782,0.9974803924560547,0.9974803924560547,FALSE,ns
Arthrobacter,0.739973519401487,0.997892093412822,0.776409149169922,0.9988565444946289,-1.1635058253632247,-1.290378256815444,-1.0257419922175508,0.021552966194225753,6.6299152766129374,0.0026370122789026724,0.49869791685063297,0.739973519401487,0.997892093412822,0.776409149169922,0.9988565444946289,0.997892093412822,FALSE,ns
Enterobacter,0.825761021151395,0.9980398230394378,0.7487983703613282,0.9984213511149088,-0.6269446216988213,-0.8853777337405502,-0.3724469106544488,0.5346372430523676,6.498835050255053,0.07269683357611995,0.45572917297089416,0.825761021151395,0.9980398230394378,0.7487983703613282,0.9984213511149088,0.9980398230394378,FALSE,ns
Prevotella,0.7083391613419289,0.9999956052412434,0.692882537841797,0.9988835559514271,-0.5914881679348731,-0.8891659765789983,-0.31734575744933746,0.6045192009305946,6.2201172886977725,0.08500121770296026,0.4473342077648901,0.7083391613419289,0.9999956052412434,0.692882537841797,0.9988835559514271,0.9988835559514271,FALSE,ns
Streptococcus,0.7867406071700301,0.9999601068881213,0.7426223754882814,0.9998798370361328,0.736500504670289,0.5940402424889406,0.8477194183423595,0.19469285499090994,8.681108490144979,0.025331731232018182,0.4843750022097361,0.7867406071700301,0.9999601068881213,0.7426223754882814,0.9998798370361328,0.9998798370361328,FALSE,ns
Afipia,0.7717856959908678,1,0.6677436828613282,1,-0.22835935060057633,-0.6981970547418248,0.18158794768807063,0.4167511903673491,7.917025971882507,0.05233581582728446,0.4720416164359366,0.7717856959908678,1,0.6677436828613282,1,1,FALSE,ns
Bacillus,0.6625207948710268,1,0.6624221801757814,1,0.8049496250308064,0.8587305940378869,0.7707452658254814,-0.7233823562519879,9.271447258717707,-0.07560938336308845,0.45833333926137526,0.6625207948710268,1,0.6624221801757814,1,1,FALSE,ns
