taxon,lfc_(Intercept),lfc_GroupTumor,se_(Intercept),se_GroupTumor,W_(Intercept),W_GroupTumor,p_(Intercept),p_GroupTumor,q_(Intercept),q_GroupTumor,diff_(Intercept),diff_GroupTumor,passed_ss_(Intercept),passed_ss_GroupTumor,diff_robust_(Intercept),diff_robust_GroupTumor,lfc,qval,diff,diff_robust,significant,significant_robust,direction,direction_robust
Aeromicrobium,0.1803405764599959,0.0037817803000131356,0.035141167153832524,0.02583975519804351,5.131889207622058,0.14635511331390158,4.5774478253713155e-7,0.8837827727280652,1.8881972279656677e-6,0.9810378441913621,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.0037817803000131356,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Aeromonas,0.15399780699323076,0.0033880013809399236,0.04012042271817793,0.03418809262301914,3.8383894425782503,0.09909887101039246,1.4480069345667912e-4,0.9212137904556008,3.4131592029074364e-4,0.9810378441913621,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.0033880013809399236,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Afifella,0.25499753850603646,-0.010695013146305334,0.03573429786788649,0.027616785244014834,7.135932527589867,-0.3872649568661573,6.248418289230308e-12,0.6990092012113216,6.87326011815334e-11,0.9810378441913621,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.010695013146305334,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Afipia,0.13110611416166815,0.028243473251146248,0.03917827604631154,0.0326017405114142,3.3463982439322058,0.8663179575108243,8.968309349370098e-4,0.3872821588195633,0.0019301361425818253,0.9810378441913621,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.028243473251146248,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Aggregatibacter,0.1878055920631028,0.01279583961031838,0.039308245053197466,0.03106195042566091,4.77776588115134,0.41194578688617944,2.6229435585872494e-6,0.6809539778933018,9.617459714819914e-6,0.9810378441913621,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.01279583961031838,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Agrobacterium,0.17973305288288047,-0.05938823501581052,0.04432231991326598,0.04274016655926957,4.0551364015827405,-1.389518099641806,6.090380396549012e-5,0.16612350854620933,1.5867043664693478e-4,0.9810378441913621,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.05938823501581052,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Agrococcus,0.10404304415190972,-0.009155305375592906,0.035602013727439825,0.026321412868672896,2.922392113784277,-0.34782727740612007,0.0036837209849189955,0.7283166993598925,0.006880912783150577,0.9810378441913621,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.009155305375592906,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Agromyces,0.3749213537632161,-0.008417929197841555,0.03743905483293569,0.02667169817317896,10.014177853480218,-0.3156127946253763,2.5909878222927318e-20,0.7529515664055698,6.412694860174511e-19,0.9810378441913621,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.008417929197841555,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Akkermansia,0.24362019633974857,0.01158674685637987,0.03524016789628469,0.025672534163546687,6.9131394906161345,0.4513285202998109,2.3572752584235448e-11,0.6522844906182665,2.3337025058393096e-10,0.9810378441913621,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.01158674685637987,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Alcaligenes,0.16232449133727792,-0.013287085211299898,0.03633989245414697,0.02733969141228693,4.46684016861349,-0.48599982387981355,1.0540796793698083e-5,0.6274827620598943,3.069232007576794e-5,0.9810378441913621,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.013287085211299898,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Alcanivorax,0.21795023593328663,-0.008084948015556969,0.03665221869272825,0.027766777143373608,5.946440453181288,-0.2911734398922274,6.8969884494063855e-9,0.7713719987868239,4.2675116030702013e-8,0.9810378441913621,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.008084948015556969,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Algoriphagus,0.17644416862057688,0.006922678266198124,0.03484587204876499,0.02496000470837052,5.06356013629541,0.277350839756715,6.597512761138612e-7,0.781807527754748,2.6126150534108902e-6,0.9810378441913621,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.006922678266198124,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Alicyclobacillus,0.3213045585965498,0.0066628555360615195,0.03555957229154974,0.027551735174388307,9.035669944570834,0.24183070481365593,3.057477407733821e-17,0.8092181420557663,6.053805267312966e-16,0.9810378441913621,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.0066628555360615195,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Aliidiomarina,0.14152335386001294,0.011547149104842091,0.034386296679636615,0.024292861254713895,4.115690479219948,0.4753309617903256,4.7920981336191414e-5,0.6350955048381802,1.282210041157554e-4,0.9810378441913621,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.011547149104842091,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Alishewanella,0.22602391798135543,0.07815410628007943,0.04252958369155502,0.03934626973510474,5.314510473946548,1.9863155212996049,2.05917500216166e-7,0.04888896126976236,9.26628750972747e-7,0.9810378441913621,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.07815410628007943,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Alistipes,0.2216619815631931,-0.007045125573039085,0.03539046784894964,0.025704316175242794,6.263324421402693,-0.2740833689178094,1.2054874597190988e-9,0.7843459219202769,8.642116061587198e-9,0.9810378441913621,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.007045125573039085,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Alkalibacter,0.46693387239201173,-0.0015304890423155802,0.03682897089302001,0.030235329429736536,12.678439312039185,-0.050619228273079096,3.784412973339823e-26,0.9597336321961083,1.8732844218032127e-24,0.9810378441913621,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.0015304890423155802,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Alkalibacterium,0.10107565648584703,0.010916847099165676,0.035449613206921866,0.02621453160169283,2.851248500113707,0.4164425771567366,0.004606660873711911,0.677547920372813,0.008445544935138504,0.9810378441913621,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.010916847099165676,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Alkaliphilus,0.29902930552960094,-0.0015527762763832662,0.03458701388476143,0.025083149508823087,8.645710396564452,-0.06190515572364912,2.655876325770208e-16,0.9507116555071375,3.756167946446437e-15,0.9810378441913621,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.0015527762763832662,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Alkanindiges,0.16530427838207845,-0.01653007696914948,0.041058720111540575,0.037143886838509194,4.02604557407077,-0.44502819645713015,6.777764243821795e-5,0.6567266285491908,1.7205093849701478e-4,0.9810378441913621,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.01653007696914948,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Allobaculum,0.43297237790734955,-0.026808380891322463,0.039679434957978627,0.035206604256304376,10.911757648915026,-0.761458864256184,5.487333103080458e-22,0.44758632177696744,1.810819924016551e-20,0.9810378441913621,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.026808380891322463,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Alloiococcus,0.3276661496474369,0.06553848151285746,0.05564437889340583,0.05876259464141561,5.8885759202223245,1.1153095249246574,1.4438465151428104e-8,0.2659346146617393,7.941155833285457e-8,0.9810378441913621,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.06553848151285746,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Alloscardovia,0.15655623177233302,-0.002578134736350517,0.03421469399541607,0.024241958927313012,4.575701650095357,-0.10635009918467338,6.556440715652793e-6,0.9154083482499671,1.966932214695838e-5,0.9810378441913621,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.002578134736350517,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Altererythrobacter,0.48630651026318467,-0.06723695100984867,0.0589631450694582,0.06387855635654632,8.247635191276157,-1.0525746799059927,3.301323682565695e-14,0.2939469100284863,4.0853880571750476e-13,0.9810378441913621,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.06723695100984867,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Amaricoccus,0.21275216515844586,-0.0012978432950502834,0.03606833619358572,0.026651857432640095,5.898585507703042,-0.048696166799272904,9.560921974750241e-9,0.9612188978440619,5.567831032354552e-8,0.9810378441913621,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.0012978432950502834,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Aminobacter,0.1128224418739079,-0.006055780081578909,0.03656196670158009,0.028589314832899677,3.085787009073341,-0.21181969966660794,0.0021744201508786427,0.8324483162500976,0.004305351898739713,0.9810378441913621,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.006055780081578909,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Ammoniphilus,0.15375397432536023,-0.00589772474596923,0.03492351978571012,0.026015741323180606,4.402591012268835,-0.22669831594282597,1.3976995467265183e-5,0.8208914099030751,3.953493003597866e-5,0.9810378441913621,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.00589772474596923,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Amnibacterium,0.2265204860032261,-0.005045616797018443,0.03482702358334285,0.02474951521981947,6.504158630184143,-0.20386729809470774,2.8176297642048147e-10,0.8386975958922172,2.5358667877843333e-9,0.9810378441913621,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.005045616797018443,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Anaerococcus,-0.39344450565754285,0.13326152628240703,0.2481726776505475,0.34165011653555954,-1.5853659209478044,0.39005262937920565,0.11806066015368875,0.6980921663199682,0.14610006694018984,0.9810378441913621,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.13326152628240703,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Anoxybacillus,-1.1011877858535362,-0.1982590341874477,0.24754847013179657,0.34821656244353233,-4.448372414772978,-0.5693555550494468,4.359346448256969e-5,0.5714757381418683,1.1988202732706665e-4,0.9810378441913621,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.1982590341874477,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Arthrobacter,-0.2721569596724281,-0.17162455061570744,0.23486520670703057,0.34048172025719636,-1.1587793845169883,-0.5040639200426502,0.2514639725211871,0.6164153340221585,0.27661036977330583,0.9810378441913621,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.17162455061570744,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Bacillus,-0.3096712383678033,0.15685380018154055,0.16621730448212754,0.2522690783691887,-1.863050536961996,0.6217718049137573,0.06502913203318832,0.5358108308390345,0.09067442353923441,0.9810378441913621,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.15685380018154055,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Blastococcus,-0.7217743980151434,0.2235903973648174,0.27747236822405874,0.3763033150234276,-2.6012478382435225,0.5941759969637718,0.0124725053111166,0.5563617997586581,0.020928441115263447,0.9810378441913621,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.2235903973648174,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Bosea,-0.6038358948037836,0.5383479076688059,0.174587769927821,0.23952150682625067,-3.4586379965413654,2.2475973652726076,8.323762892006643e-4,0.028596088840965685,0.0018312278362414617,0.9810378441913621,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.5383479076688059,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Brachybacterium,-0.4737239014034339,0.31351573267597643,0.22959455124503944,0.36122198484530116,-2.0633063756719663,0.8679309284296313,0.04314478779102475,0.38906330278369117,0.06375125360166344,0.9810378441913621,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.31351573267597643,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Brevundimonas,0.03819052145059481,0.011420501169639155,0.17036942836356578,0.19112376494291491,0.22416299577584317,0.05975447989448222,0.8232413261646858,0.9528520928708365,0.8232413261646858,0.9810378441913621,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.011420501169639155,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Caulobacter,-0.08712262766249422,-0.06577028061571197,0.2708833369561754,0.3101097743929638,-0.32162416722070014,-0.2120870931735593,0.7496630874045407,0.834667587234117,0.7730900588859326,0.9810378441913621,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.06577028061571197,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Chryseobacterium,-0.622670106674499,0.1134761382834523,0.20466939783502666,0.23334788520721317,-3.0423214865585373,0.4862959789958472,0.0033253624680787096,0.630287165031848,0.006330978544996004,0.9810378441913621,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.1134761382834523,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Cloacibacterium,-0.48533299263654983,-0.08230924865651759,0.2424818394405014,0.3212288209879968,-2.0015230573819434,-0.25623245262788297,0.051038248498467394,0.7992918461327365,0.073228791323888,0.9810378441913621,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.08230924865651759,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Corynebacterium,-0.02757055504496568,-0.24713964508365488,0.122260700445634,0.15582944710041913,-0.22550627425225292,-1.5859624075056489,0.8217304306427407,0.11450551834143367,0.8232413261646858,0.9810378441913621,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.24713964508365488,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Devosia,0.3848677022908754,-0.7383076989079775,0.2206718099908666,0.29270441636890976,1.7440728034396633,-2.5223661059403084,0.08566581490015208,0.017313737794492263,0.11307887566820075,0.9810378441913621,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.7383076989079775,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Enterobacter,-0.2933887132236488,0.055164730534061235,0.2139567739749778,0.2891328472729457,-1.3712522757422045,0.1907937166405203,0.1744430335793092,0.8493194157519345,0.20317482734531309,0.9810378441913621,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.055164730534061235,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Escherichia/Shigella,-0.2139253595076288,0.05221923152876536,0.16059928645600507,0.19777797412547013,-1.3320442713562866,0.26402956021603063,0.18499490519681083,0.7924172248648174,0.21051144384464682,0.9810378441913621,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.05221923152876536,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Fusobacterium,-0.4410961714422742,-0.023654714173404225,0.16674673921755298,0.2098293143190374,-2.6453061301953253,-0.11273312430234673,0.009673346560989702,0.9106994847912948,0.016801075605929482,0.9810378441913621,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.023654714173404225,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Gemella,-0.44839063050078026,-0.12024580161728844,0.20013890855893124,0.27060543028705386,-2.240397100840344,-0.44435842063381226,0.02897939927689006,0.6584660604418708,0.04553905600654152,0.9810378441913621,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.12024580161728844,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Halomonas,-0.20390262960249625,-0.16689967027681307,0.2614935742803148,0.37870141766850846,-0.7797615301396186,-0.4407157261368021,0.43935930994235406,0.6613973820093999,0.46272948600311753,0.9810378441913621,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.16689967027681307,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Janibacter,-0.5489630886227859,-0.3023279946699499,0.1884717537401705,0.2748451068934202,-2.9127074892060123,-1.0999940951729845,0.0053943494270020384,0.2898047003671119,0.00970982896860367,0.9810378441913621,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.3023279946699499,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Kaistobacter,-0.790776167311704,0.2697417282829189,0.2096131435364677,0.24671245800223432,-3.772550489774644,1.0933445780045532,4.2589520488088166e-4,0.28538519442205346,9.805494251908672e-4,0.9810378441913621,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.2697417282829189,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Lactobacillus,-0.4282607086854551,0.1274177478915232,0.19128415538097507,0.2460616488984748,-2.2388718387704447,0.5178285541933267,0.026992164929075736,0.6057548239030004,0.04310039238674996,0.9810378441913621,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.1274177478915232,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Lactococcus,-0.08913092054288911,-0.6299248422846048,0.263033005760361,0.35063963614889104,-0.33885831280083833,-1.7965020988589029,0.7360480341317801,0.08714039920513132,0.7670395303057497,0.9810378441913621,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.6299248422846048,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Leptotrichia,-0.8682553511216737,-0.029632613420277086,0.256093381565216,0.16571067074579043,-3.390385748413285,-0.17882139567062158,0.0011700166163738997,0.8596880651285712,0.002413159271271168,0.9810378441913621,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.029632613420277086,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Massilia,-0.3403752790535208,-0.051684721557686227,0.16273853125355084,0.19662282629178818,-2.0915469522285863,-0.26286226544717717,0.039046325055742834,0.7935650763906749,0.05856948758361425,0.9810378441913621,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.051684721557686227,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Mesorhizobium,0.0548728947543728,-0.15300932324645167,0.22510013455875796,0.29505828359608693,0.24377104377096367,-0.5185732167272761,0.8084235571457776,0.6094280752644691,0.8232413261646858,0.9810378441913621,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.15300932324645167,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Methylobacterium,-0.5036259182507834,-0.024662254685198986,0.1839465953256832,0.2377596697886617,-2.7378920352349985,-0.10372766208466143,0.006932616059158836,0.917588697925957,0.012255874818870085,0.9810378441913621,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.024662254685198986,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Microbacterium,-0.41876866864797585,-0.1416518906374677,0.16525356176682984,0.23285111406680714,-2.534097687037159,-0.6083367528867671,0.012858084850682325,0.5443715362407597,0.021215840003625835,0.9810378441913621,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.1416518906374677,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Mycobacterium,-0.43467667997530957,0.041675189387114106,0.2429359366210787,0.3006238995591305,-1.7892646350354497,0.13862899605863474,0.07945603766626307,0.891028125499272,0.10775544834191841,0.9810378441913621,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.041675189387114106,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
Neisseria,-0.24212829561201754,-0.2598716342890221,0.18117544792714493,0.24746285216867017,-1.336429954401897,-1.0501440196441854,0.18447225485205793,0.29620865343292685,0.21051144384464682,0.9810378441913621,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.2598716342890221,0.9810378441913621,FALSE,FALSE,FALSE,FALSE,ns,ns
