taxon,lfc_(Intercept),lfc_GroupTumor,se_(Intercept),se_GroupTumor,W_(Intercept),W_GroupTumor,p_(Intercept),p_GroupTumor,q_(Intercept),q_GroupTumor,diff_(Intercept),diff_GroupTumor,passed_ss_(Intercept),passed_ss_GroupTumor,diff_robust_(Intercept),diff_robust_GroupTumor,lfc,qval,diff,diff_robust,significant,significant_robust,direction,direction_robust
Abiotrophia,0.018817891644696747,-0.0833521471940645,0.06957896901021542,0.05114954665909864,0.2704537292286402,-1.6295774378918677,0.7919125441088055,0.1675202216974206,1,0.6090901372205492,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.0833521471940645,0.6090901372205492,FALSE,FALSE,FALSE,FALSE,ns,ns
Acetobacterium,0.3346551134611149,-0.12776482852529036,0.08336112496724583,0.08323221257563582,4.0145225198509165,-1.5350406359699535,0.0014736236605013327,0.16531692889822996,0.01146151735945481,0.6090901372205492,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.12776482852529036,0.6090901372205492,FALSE,FALSE,FALSE,FALSE,ns,ns
Acinetobacter,-0.19242194996110693,0.3589011724475096,0.1743929365637053,0.23412580030421312,-1.1033815574910952,1.5329415723562658,0.2829874182530974,0.15269815538345713,0.6521014372150625,0.6090901372205492,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3589011724475096,0.6090901372205492,FALSE,FALSE,FALSE,FALSE,ns,ns
Actinobaculum,0.09091748458758166,-0.10795376534326893,0.07110420211123125,0.06641711857526146,1.2786513579795982,-1.6253906772685367,0.21742392900890364,0.13229663992684906,0.6087870012249301,0.6090901372205492,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.10795376534326893,0.6090901372205492,FALSE,FALSE,FALSE,FALSE,ns,ns
Actinopolymorpha,0.37594101383293904,-0.06772418894112756,0.058650254437129234,0.047280955609021166,6.40987865169337,-1.4323777527078119,2.307253401652258e-5,0.1756409124729922,0.0011504817251124346,0.6090901372205492,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.06772418894112756,0.6090901372205492,FALSE,FALSE,FALSE,FALSE,ns,ns
Agrococcus,0.18633180184532025,-0.09255331418621732,0.07146211856241003,0.06411042241703968,2.6074206249929612,-1.4436547240970588,0.01845869385476918,0.18272704116616473,0.11286530934527261,0.6090901372205492,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.09255331418621732,0.6090901372205492,FALSE,FALSE,FALSE,FALSE,ns,ns
Aliidiomarina,0.27509981504888664,-0.06546497214255027,0.05189791745132019,0.03834178238114556,5.300787171410644,-1.7074055528191212,4.86445415005016e-5,0.10493687050259036,0.0011504817251124346,0.6090901372205492,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.06546497214255027,0.6090901372205492,FALSE,FALSE,FALSE,FALSE,ns,ns
Alistipes,0.1850429127560575,-0.09918654577976925,0.06893996615617888,0.06285762445892988,2.6841166753237906,-1.5779556837146476,0.015026145871844901,0.1473123033529757,0.1051830211029143,0.6090901372205492,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.09918654577976925,0.6090901372205492,FALSE,FALSE,FALSE,FALSE,ns,ns
Bacillus,-0.0986285751156663,-0.4998166525934799,0.36168216384006174,0.15203192666942061,-0.2726940528902623,-3.287576915869027,0.7936719890949768,0.15127898326217853,1,0.6090901372205492,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.4998166525934799,0.6090901372205492,FALSE,FALSE,FALSE,FALSE,ns,ns
Microbacterium,-1.3966842868954066,-0.22882588139552915,0.895772688784789,0.07666956887810097,-1.5591949881729008,-2.9845724287213042,0.259295141981485,0.0963163382099303,0.6521014372150625,0.6090901372205492,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.22882588139552915,0.6090901372205492,FALSE,FALSE,FALSE,FALSE,ns,ns
Unknown genus476,0.6581073682828839,0.589092090209975,0.1333052107989711,0.13715700937312486,4.936846536894441,4.29501994030357,0.1271269031112072,0.1451217758699132,0.423756343704024,0.6090901372205492,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.589092090209975,0.6090901372205492,FALSE,FALSE,FALSE,FALSE,ns,ns
Streptococcus,-0.7038060751108778,1.4255449512571825,0.6547349960178631,0.9605521236327338,-1.0749480009339165,1.4840891151912525,0.3180476146385746,0.19522136679686644,0.6537001331700769,0.6211588943536659,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1.4255449512571825,0.6211588943536659,FALSE,FALSE,FALSE,FALSE,ns,ns
Acidaminococcus,0.36241459662326336,-0.0820682986487295,0.0695485740092609,0.061470656448205645,5.210956540604344,-1.3350808888445684,5.238369357267866e-5,0.20910461644128805,0.0011504817251124346,0.6364053543865289,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.0820682986487295,0.6364053543865289,FALSE,FALSE,FALSE,FALSE,ns,ns
Aeromonas,0.2482491741747813,-0.05222447686469967,0.0572550509494377,0.039043911170407265,4.335847581272991,-1.3375831288204143,5.407807285264855e-4,0.2186220102967345,0.004731831374606748,0.6376475300321423,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.05222447686469967,0.6376475300321423,FALSE,FALSE,FALSE,FALSE,ns,ns
Bacteroides,0.10312307044654759,-0.9435125539231408,0.23848248617318968,0.3886639168071105,0.43241360026605064,-2.4275794925192282,0.7401743107562999,0.24796601003785884,1,0.6428748408388932,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.9435125539231408,0.6428748408388932,FALSE,FALSE,FALSE,FALSE,ns,ns
Corynebacterium,-0.5885733103921638,0.7781393923781544,0.595933345508066,0.5172973471783449,-0.9876495665641476,1.504240059653507,0.34703457510028013,0.23980805293449076,0.674789451583878,0.6428748408388932,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.7781393923781544,0.6428748408388932,FALSE,FALSE,FALSE,FALSE,ns,ns
Lysobacter,0.5251587447657793,0.13764241976064273,0.18219660429506665,0.05647303724244086,2.8823739432337985,2.4373121489771954,0.2125938383098622,0.24784885025606002,0.6087870012249301,0.6428748408388932,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.13764241976064273,0.6428748408388932,FALSE,FALSE,FALSE,FALSE,ns,ns
Adhaeribacter,0.27098098568629,-0.05062584812798853,0.05552790088918472,0.04554429818843258,4.880086971540274,-1.111573789512176,1.2043388723260022e-4,0.2809486337218959,0.0014050620177136692,0.7023715843047397,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.05062584812798853,0.7023715843047397,FALSE,FALSE,FALSE,FALSE,ns,ns
Faecalibacterium,-2.1450964183665686,-0.37483294412356855,3.094092744584374,0.19502541622752154,-0.6932876922067561,-1.9219697174561035,0.6140767396774887,0.30541460809943205,0.9552304839427601,0.737207674722767,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.37483294412356855,0.737207674722767,FALSE,FALSE,FALSE,FALSE,ns,ns
Aeribacillus,0.1829460681889513,-0.14338917143114907,0.12318800998360455,0.14681025498607092,1.485096384082348,-0.9766972439680972,0.15482128915758564,0.34166390132282587,0.47119522787091284,0.7714991320192843,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.14338917143114907,0.7714991320192843,FALSE,FALSE,FALSE,FALSE,ns,ns
Rhodobaca,-0.884195457649991,0.7425142475137347,0.7371955809846595,0.43954728837804746,-1.1994041750345088,1.6892704542750139,0.4160475942783063,0.3402700764987783,0.7136970565661612,0.7714991320192843,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.7425142475137347,0.7714991320192843,FALSE,FALSE,FALSE,FALSE,ns,ns
Agromyces,0.20950788508349283,-0.07232900563248512,0.0947653066492308,0.0744905347018441,2.210807863039753,-0.9709825002866376,0.0482796049386913,0.3730352173242766,0.2253048230472261,0.8160145378968551,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.07232900563248512,0.8160145378968551,FALSE,FALSE,FALSE,FALSE,ns,ns
Actinomycetospora,0.09715551080659546,0.11661926776169987,0.11748647387437085,0.13927615163934803,0.8269506063351987,0.8373240241709322,0.4180225617030373,0.4123048223877649,0.7136970565661612,0.8488628696218689,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.11661926776169987,0.8488628696218689,FALSE,FALSE,FALSE,FALSE,ns,ns
Afifella,0.2795421012987496,-0.039016997098624315,0.05616696339296994,0.04568472825284514,4.976984412401723,-0.8540490135496084,1.1498744338049058e-4,0.4049523404917351,0.0014050620177136692,0.8488628696218689,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.039016997098624315,0.8488628696218689,FALSE,FALSE,FALSE,FALSE,ns,ns
Alcanivorax,0.1657036075865293,0.16190334581803095,0.1482401497352725,0.1954917566699331,1.11780518221577,0.8281850272151752,0.2812344405582643,0.4256384486285907,0.6521014372150625,0.8512768972571814,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.16190334581803095,0.8512768972571814,FALSE,FALSE,FALSE,FALSE,ns,ns
Pseudomonas,-0.6272987484145462,0.7484538717758583,0.5883967276683044,0.9478740313089702,-1.0661152907841662,0.7896132260763364,0.3074192489728152,0.46342393392289793,0.6521014372150625,0.9011020937389682,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.7484538717758583,0.9011020937389682,FALSE,FALSE,FALSE,FALSE,ns,ns
Lactobacillus,-1.032003069351905,0.14755131477706895,0.90671117806994,0.18501851923465387,-1.138182802100958,0.7974948420700184,0.306555323468602,0.5089256836811665,0.6521014372150625,0.9628323745319367,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.14755131477706895,0.9628323745319367,FALSE,FALSE,FALSE,FALSE,ns,ns
Paracoccus,-1.4400370318634372,1.5142023825494562,1.3592449133707583,2.134795328422486,-1.0594389706357807,0.7092962788467319,0.36714729895668285,0.5292963192795028,0.6901265523174371,0.9750195355148736,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1.5142023825494562,0.9750195355148736,FALSE,FALSE,FALSE,FALSE,ns,ns
Actinobacillus,0.007294308638953106,0.21781218670442495,0.25470850436173537,0.3552230870314178,0.028637868441933827,0.6131701307048224,0.9776663915119068,0.5562790131479367,1,0.998449510778348,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.21781218670442495,0.998449510778348,FALSE,FALSE,FALSE,FALSE,ns,ns
A17,-0.0418682448607568,-0.035251792320815475,0.09763406897713606,0.1063955821167864,-0.42882822870530474,-0.3313275948067178,0.6732048126938942,0.7471865224182463,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.035251792320815475,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Acetobacter,-0.07927550470080169,-0.03455933138263284,0.09407083390664285,0.09930266807883983,-0.8427213984248907,-0.34802016956075127,0.4099459623042896,0.7343344458731212,0.7136970565661612,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.03455933138263284,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Achromobacter,0.07221328975119203,-0.013329061511206813,0.09507955353923955,0.09773208999855833,0.7595038792582196,-0.13638367409725335,0.4571051243660452,0.8942109100986445,0.7618418739434087,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.013329061511206813,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Acidovorax,0.04960260621206712,-0.03172724974156267,0.09525713884555562,0.09988936695185112,0.5207232425119329,-0.3176238944116635,0.6086803106890711,0.7572576946029554,0.9552304839427601,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.03172724974156267,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Actinomadura,-0.10597762718542113,0.02555771497377344,0.10015841484570127,0.11345255965202025,-1.0581000842384,0.2252722640384988,0.3062464335058379,0.8279002087102856,0.6521014372150625,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.02555771497377344,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Actinomyces,0.211643822628652,0.0018420767781180231,0.0948772731538113,0.09658803140804567,2.2307114822486875,0.019071480713132954,0.038327186183540696,0.9851586419504474,0.19163593091770348,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.0018420767781180231,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Actinoplanes,0.1552095143733362,0.014616146195446229,0.08925204587244603,0.08811215283145168,1.7390023148057898,0.16588116083606785,0.09827757316145132,0.871230970795304,0.3439715060650796,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.014616146195446229,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Aequorivita,-0.03396680001077295,-0.0071163758207148445,0.09331657043619582,0.09399463318239036,-0.36399537458352454,-0.07571044834981151,0.720436883107334,0.9416797078856989,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.0071163758207148445,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Aerococcus,0.033093702372696716,-0.032999747755132834,0.09576183890391926,0.1016724079953657,0.3455834051589238,-0.3245693537290568,0.7334824161890172,0.7516710855334905,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.032999747755132834,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Aeromicrobium,0.22575246806826416,0.023654071040550617,0.0878146877402669,0.08724140605420035,2.570782563572753,0.27113353750689306,0.019348338744903878,0.791870907431123,0.11286530934527261,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.023654071040550617,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Afipia,0.047365878405812176,-0.0027096274933560275,0.09891163090070026,0.10235677863142607,0.47887066439500836,-0.026472379549116687,0.6372849995757219,0.9793529320439969,0.9697815210934899,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.0027096274933560275,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Agrobacterium,0.25977632102047266,-0.03411561227168912,0.15999495710590322,0.19267725443024786,1.623653180821959,-0.17706092176043278,0.13551344167442608,0.862995379736039,0.4311791326004466,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.03411561227168912,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Akkermansia,0.005588241074111464,-0.03932251013761515,0.095515906816726,0.10193242740943279,0.05850586839775356,-0.3857703690275923,0.9539605139800498,0.706905369457421,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.03932251013761515,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Alcaligenes,-0.18996043975182597,0.023803125071837312,0.09982251254465999,0.13408557583112735,-1.9029819517600184,0.17752189170456265,0.07653287820880489,0.8626255983708047,0.2819632355061233,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.023803125071837312,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Alicyclobacillus,-0.03535429118721343,-0.027903413122302337,0.09580931077521603,0.09838779820408786,-0.36900684183148186,-0.2836064393312442,0.7163041078524137,0.7835407411350526,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.027903413122302337,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Alishewanella,-0.11333467859555771,-0.005168132494556406,0.09195654187432885,0.09881834791914723,-1.232480868522057,-0.05229932095995929,0.2332734438280076,0.9593159650269862,0.6280438872292513,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.005168132494556406,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Arthrobacter,NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Blautia,NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Brevundimonas,NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Enterobacter,NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Geobacillus,NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Hydrogenophilus,NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Methylobacterium,NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Methyloversatilis,NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Neisseria,NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Petrobacter,NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Prevotella,NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Rubrobacter,-0.31826047035513455,-0.2820047010644953,0.5494713229886373,0.8243231442067155,-0.57921215728617,-0.34210455334950174,0.5875604066698099,0.7461830482793892,0.9552304839427601,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.2820047010644953,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Schlegelella,NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Unknown genus296,NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Xanthomonas,NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,1,FALSE,FALSE,FALSE,FALSE,ns,ns
