taxon,lfc_(Intercept),lfc_GroupTumor,se_(Intercept),se_GroupTumor,W_(Intercept),W_GroupTumor,p_(Intercept),p_GroupTumor,q_(Intercept),q_GroupTumor,diff_(Intercept),diff_GroupTumor,passed_ss_(Intercept),passed_ss_GroupTumor,diff_robust_(Intercept),diff_robust_GroupTumor,lfc,qval,diff,diff_robust,significant,significant_robust,direction,direction_robust
Staphylococcus,-0.520472147245142,0.525384604312353,0.4876134071070903,0.010857146397434323,-1.0673868676683766,48.39067146009082,0.32685006658503846,5.22175459941692e-9,0.6537001331700769,3.655228219591844e-7,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.525384604312353,3.655228219591844e-7,TRUE,FALSE,TRUE,FALSE,Tumor_enriched,ns
Escherichia/Shigella,-0.027178046189375266,0.7650198527899447,0.3943602268207489,0.010610854864562463,-0.06891680332085993,72.09785286432623,0.9483634779098531,2.2177119628291306e-7,1,7.761991869901958e-6,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.7650198527899447,7.761991869901958e-6,TRUE,FALSE,TRUE,FALSE,Tumor_enriched,ns
Leuconostoc,-3.0019743777466785,3.165915276327366,0.8177049695664623,0.014331744023344183,-3.671219436685447,220.90230408599135,0.0668424008973969,2.0492085213519464e-5,0.2599426701565435,4.781486549821208e-4,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,3.165915276327366,4.781486549821208e-4,TRUE,FALSE,TRUE,FALSE,Tumor_enriched,ns
Unknown genus41,-1.190188204991154,-0.46831617008068466,0.8654575585373818,0.010756701819441114,-1.3752126759428447,-43.53715273898119,0.30284790393603767,5.271527034717352e-4,0.6521014372150625,0.009225172310755366,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,-0.46831617008068466,0.009225172310755366,TRUE,FALSE,TRUE,FALSE,NAT_enriched,ns
