taxon,we.ep,we.eBH,wi.ep,wi.eBH,rab.all,rab.win.NAT,rab.win.Tumor,diff.btw,diff.win,effect,overlap,p_we,q_we,p_wi,q_wi,p_min,significant,direction
Staphylococcus,3.1705257244474955e-4,0.03527972224328398,0.00058067474460989435,0.054822695520425624,5.723966563415468,5.304827112087596,5.942574455201349,0.7602747201664246,6.581531736755556,0.11484239947192448,0.4164000002866814,3.1705257244474955e-4,0.03527972224328398,0.00058067474460989435,0.054822695520425624,0.03527972224328398,TRUE,Tumor_enriched
Streptococcus,0.0026784635340191838,0.12558176339560684,0.0017443853933969966,0.07921783240277085,6.8685721050610695,6.403835342639747,7.147003266624667,0.7144847098524689,5.414710558347636,0.10206596609996778,0.4213157371214633,0.0026784635340191838,0.12558176339560684,0.0017443853933969966,0.07921783240277085,0.07921783240277085,FALSE,ns
Achromobacter,0.008423924278219178,0.2459339317179261,0.0025876620340957914,0.09181181189749435,4.399027339864059,4.054540346461421,4.6624774773775615,0.5694588496283255,2.99391369342565,0.12071844193744555,0.40631873657625206,0.008423924278219178,0.2459339317179261,0.0025876620340957914,0.09181181189749435,0.09181181189749435,FALSE,ns
Prevotella,0.0024670406971314847,0.10936305267220678,0.0054497907964447395,0.12128911870675999,3.8263535997434697,-0.22446644210468314,5.268954049731597,1.5520768843662878,9.191811625113889,0.1744089121067015,0.3947210561559054,0.0024670406971314847,0.10936305267220678,0.0054497907964447395,0.12128911870675999,0.10936305267220678,FALSE,ns
Aminobacter,0.06975022675241119,0.7636233296247906,0.004472538042120042,0.11895793104774854,4.261000436226455,3.9705035025968387,4.520331341094383,0.4604150491793364,3.1120522366750842,0.09138625007225372,0.4188000002779982,0.06975022675241119,0.7636233296247906,0.004472538042120042,0.11895793104774854,0.11895793104774854,FALSE,ns
Corynebacterium,0.01041325832232774,0.2929270965392652,0.0048229644100419786,0.12864721030819115,7.193115075892983,6.704814841510819,7.4563828952343,0.5699233225567766,3.981300090662748,0.1046748665357965,0.4158000002888587,0.01041325832232774,0.2929270965392652,0.0048229644100419786,0.12864721030819115,0.12864721030819115,FALSE,ns
Alkaliphilus,0.11899130492579503,0.8692294015801377,0.0074459082031574034,0.147322111175177,4.029559129536709,3.778468873424941,4.323152849979145,0.46290442856876934,5.704492273766016,0.07315690395838265,0.41791641699773446,0.11899130492579503,0.8692294015801377,0.0074459082031574034,0.147322111175177,0.147322111175177,FALSE,ns
Aureimonas,0.0074010117891879475,0.18948956937190584,0.0062173667136691734,0.20873949493800373,-3.407686914786808,-2.8139526079072663,-3.8922350178255494,-1.5007811451055701,7.035539972283017,-0.20920616661893143,0.40140000034196527,0.0074010117891879475,0.18948956937190584,0.0062173667136691734,0.20873949493800373,0.18948956937190584,FALSE,ns
Afifella,0.40487740482586754,0.9997146513051837,0.016778751085620817,0.22019646635893547,4.228844308252775,4.003287433576173,4.448641053026066,0.4027559831731913,3.1048953765107346,0.07422782678960083,0.43151369749310736,0.40487740482586754,0.9997146513051837,0.016778751085620817,0.22019646635893547,0.22019646635893547,FALSE,ns
Arcticibacter,0.004447460638778968,0.22300545443436381,0.00613957096136798,0.28883953185845296,-1.6754963703159431,2.190393163028215,-2.7664305696544353,-1.2967436526815623,8.149106021064897,-0.1693013241120015,0.41180000030344166,0.004447460638778968,0.22300545443436381,0.00613957096136798,0.28883953185845296,0.22300545443436381,FALSE,ns
Rothia,0.05620571915579034,0.6075497997104383,0.03498485967993252,0.26788015997890624,4.733640768211595,4.1319719340331,5.237389751777477,0.9639560892743044,8.606295232512478,0.11472670250863408,0.4286000002429545,0.05620571915579034,0.6075497997104383,0.03498485967993252,0.26788015997890624,0.26788015997890624,FALSE,ns
Bellilinea,0.3286930198643016,0.9951888537546311,0.027779789204267546,0.2717323705057367,4.2715859891559225,4.023286311949226,4.500024088651578,0.3866719299378749,2.8483352436496756,0.07859177819980248,0.42691461732542196,0.3286930198643016,0.9951888537546311,0.027779789204267546,0.2717323705057367,0.2717323705057367,FALSE,ns
Akkermansia,0.2676110913000375,0.9772360141426832,0.030755338820664953,0.27231186799328366,4.310969724743977,4.068942789602119,4.5687675995248345,0.3731111784781418,2.7270592609963433,0.07715644290433452,0.4286000002429545,0.2676110913000375,0.9772360141426832,0.030755338820664953,0.27231186799328366,0.27231186799328366,FALSE,ns
Neisseria,0.048372071815529764,0.5907340425665274,0.03512481596804343,0.2798130541456754,2.4877450481689625,0.3405486765180914,3.421203005042467,0.8632560440833941,8.181892172340989,0.1005875359521502,0.4447110579749457,0.048372071815529764,0.5907340425665274,0.03512481596804343,0.2798130541456754,0.2798130541456754,FALSE,ns
Atopobium,0.18002626530728982,0.9512575353606514,0.033255732591690346,0.29279636586185703,4.2733027049800505,4.0199174592203555,4.557971364279198,0.4020913250161904,2.4611345576776005,0.08575751506405246,0.42320000026218596,0.18002626530728982,0.9512575353606514,0.033255732591690346,0.29279636586185703,0.29279636586185703,FALSE,ns
Anaerovorax,0.17000276259032052,0.9481115811896229,0.03576424154462738,0.3019959775278304,4.117378200158519,3.842664902762285,4.432361842248923,0.5607797570018098,4.59744564691221,0.09074861409642734,0.4114000003049077,0.17000276259032052,0.9481115811896229,0.03576424154462738,0.3019959775278304,0.3019959775278304,FALSE,ns
Azotobacter,0.5572097686374043,1,0.04206031001961989,0.3120214193375842,4.309438727657024,4.083797014057554,4.515859224702345,0.2975026834515093,2.7336039986307177,0.05871169758748134,0.4475104980772641,0.5572097686374043,1,0.04206031001961989,0.3120214193375842,0.3120214193375842,FALSE,ns
