taxon,we.ep,we.eBH,wi.ep,wi.eBH,rab.all,rab.win.NAT,rab.win.Tumor,diff.btw,diff.win,effect,overlap,p_min,significant,direction
Unknown genus81,0.12892092172370614,0.8588974862916854,0.013109566025323096,0.0824831108635816,-2.5458581941082503,-2.220733287676273,-2.8915651564247895,-0.6317173637629709,4.341279422692701,-0.1174162936799035,0.40800000031741274,0.0824831108635816,FALSE,ns
Shewanella,0.054228904294634964,0.7097281501131334,0.017008809734386215,0.1007284790681294,-2.113771345002787,-1.7941098809057436,-2.5023111698231215,-0.7429655068246932,6.590492002237678,-0.11202591725343858,0.40640000032333085,0.1007284790681294,FALSE,ns
Sphingobacterium,0.206881762092465,0.9553494094120821,0.01867943279558385,0.1024220090233145,-2.882810334932749,-2.5866608879298765,-3.203724950229061,-0.5274968921559395,4.172383852287259,-0.09381177110856423,0.422715457172433,0.1024220090233145,FALSE,ns
Streptococcus,0.003102938943787884,0.1085128315007545,0.008952519456615501,0.20903744002699287,10.16677663929682,9.77601597100658,10.372810048050809,0.6555636190791505,4.91925827336469,0.08894273815438158,0.41251749680139677,0.1085128315007545,FALSE,ns
Serratia,0.2709645613470577,0.9850916220420297,0.02565630703434728,0.11816698521363625,-2.2021079518921676,-1.8930752043742949,-2.582781306122489,-0.5981515250763314,3.99013968256059,-0.10872301164628173,0.4099180167069432,0.11816698521363625,FALSE,ns
Mycobacterium,0.08573269629639624,0.8176681786722528,0.024075347710351195,0.12449839972900471,-1.8606215263212826,-1.5480084385405197,-2.315183266021174,-0.8143180370068315,6.420721893728758,-0.12142499603304963,0.4000000003472224,0.12449839972900471,FALSE,ns
Diaphorobacter,0.34334749773442297,0.9986836480635264,0.025361509328510466,0.1251581449901879,-1.7022487564131525,-1.4282730992644037,-2.0535968082405525,-0.5271193344381446,4.915856889686023,-0.08542910833860917,0.4330000002274171,0.1251581449901879,FALSE,ns
Unknown genus1,0.41826614330576106,0.9956516775284189,0.02821085651261241,0.12960573960322905,-2.5879128584411095,-2.3311015593756492,-2.893915614659658,-0.4997476497324973,4.334353521034807,-0.09186157701296915,0.424715057245271,0.12960573960322905,FALSE,ns
Nocardioides,0.11859363414832755,0.8765909379640945,0.029969484723713864,0.13590907879880695,-2.505784729747748,-2.1953723079170633,-2.9013605123793482,-0.6763213257246026,5.346363068316191,-0.10051178961419989,0.4075184966198039,0.13590907879880695,FALSE,ns
Enterococcus,0.25565055889891314,0.9603913798934431,0.03462409518851015,0.1459478403954816,-2.739938156303311,-2.4474325523087295,-3.091693723269066,-0.5369712964967501,4.276445314842016,-0.09056779760218625,0.42400000025932466,0.1459478403954816,FALSE,ns
Mesorhizobium,0.24862136309937494,0.9755610460659695,0.03719227632323256,0.1523850231100163,-2.4765445936173602,-2.177382589710204,-2.818385065294059,-0.5062138980308406,5.263567852920615,-0.08247615009953532,0.43240000022952946,0.1523850231100163,FALSE,ns
Kaistobacter,0.12929515598027233,0.8864075594386978,0.03709005468588628,0.1539978565712424,-2.456319363382688,-2.1864972645697023,-2.842694490766151,-0.6682505672675694,5.885004648366011,-0.10234359823921395,0.4163167369395376,0.1539978565712424,FALSE,ns
Kingella,0.12894433678598644,0.8899921088624984,0.040142258309404266,0.16022097337031457,-1.8610944315138829,-1.5907744664969377,-2.2087434181385,-0.6032439375572016,5.393238866306877,-0.1007114965741151,0.4175164969831838,0.16022097337031457,FALSE,ns
