taxon,we.ep,we.eBH,wi.ep,wi.eBH,rab.all,rab.win.NAT,rab.win.Tumor,diff.btw,diff.win,effect,overlap,p_we,q_we,p_wi,q_wi,p_min,significant,direction
Bacillus,0.01702247944889037,0.5551223215873163,0.018216540582037997,0.6021762863524281,0.6129511484041448,1.0283482088963183,0.25985081365465224,-1.0401595578286171,8.178153807547515,-0.12723589698175958,0.42911417740560315,0.01702247944889037,0.5551223215873163,0.018216540582037997,0.6021762863524281,0.5551223215873163,FALSE,ns
Skermanella,0.1554476539568099,0.9130824754925022,0.16758556682898287,0.8732289812431457,-0.29317662559060054,-0.5195859215825811,-0.04151729543167271,0.53355915119851,5.630778585700179,0.08363226537196666,0.45350929829662995,0.1554476539568099,0.9130824754925022,0.16758556682898287,0.8732289812431457,0.8732289812431457,FALSE,ns
Devosia,0.12319092531769042,0.8778493319930895,0.17594579748186331,0.9076268619575543,-0.10066057284131169,-0.00852532818722107,-0.18374191660229489,-0.4100228391723624,6.712558703515935,-0.05638009177120323,0.46940000010238375,0.12319092531769042,0.8778493319930895,0.17594579748186331,0.9076268619575543,0.8778493319930895,FALSE,ns
Friedmanniella,0.17016154649304052,0.8868560108124013,0.23429361364496235,0.9234142623064913,-0.2659869920236124,-0.4147111848631546,-0.08877252361607368,0.32876845655670195,5.350712030654827,0.05846191519886028,0.47070585892617844,0.17016154649304052,0.8868560108124013,0.23429361364496235,0.9234142623064913,0.8868560108124013,FALSE,ns
Enterococcus,0.23018633918699624,0.8975580474888724,0.2856575684247598,0.9236655753029837,-0.3590029896527316,-0.23841550142420154,-0.4731053406704939,-0.3728730618939995,5.421642949076232,-0.06305834331489293,0.4642000001199484,0.23018633918699624,0.8975580474888724,0.2856575684247598,0.9236655753029837,0.8975580474888724,FALSE,ns
Unknown genus24,0.18087411959152863,0.918077371052806,0.24610863494309762,0.9346149697865771,-0.16815538747830328,-0.3749816313473575,0.03562256960517818,0.4520683078111505,5.959598121366483,0.0686395164342466,0.46010797853809077,0.18087411959152863,0.918077371052806,0.24610863494309762,0.9346149697865771,0.918077371052806,FALSE,ns
Ferruginibacter,0.3473105888474344,0.9242015100840515,0.394856120387807,0.9466995112054023,-0.44727323733897784,-0.35825534344987364,-0.5317661648985483,-0.2718538263851036,5.019720024106508,-0.04404515277273523,0.47450509906537436,0.3473105888474344,0.9242015100840515,0.394856120387807,0.9466995112054023,0.9242015100840515,FALSE,ns
Methyloversatilis,0.4357797021304224,0.9645927308041686,0.41673633517674147,0.9493870188150392,-0.45418504842929774,-0.5538983536398128,-0.36390892063224456,0.28428361116041945,4.839541640331572,0.050235324798630465,0.47200000009362714,0.4357797021304224,0.9645927308041686,0.41673633517674147,0.9493870188150392,0.9493870188150392,FALSE,ns
Streptomyces,0.4730347378218701,0.9700594456799041,0.4781187532135247,0.9519502042071013,-0.48509784233245323,-0.6063399233759323,-0.36713550276147533,0.26415097985560543,5.209407171747033,0.04480811431578795,0.4770000000768293,0.4730347378218701,0.9700594456799041,0.4781187532135247,0.9519502042071013,0.9519502042071013,FALSE,ns
Aeromonas,0.23751083082183208,0.9565243929944232,0.25806923892243167,0.9544765147405274,-0.08476718058925492,-0.017929396647726747,-0.1499513918352342,-0.27990702142705715,6.213346589902323,-0.040960266320708476,0.47470505907270105,0.23751083082183208,0.9565243929944232,0.25806923892243167,0.9544765147405274,0.9544765147405274,FALSE,ns
Corynebacterium,0.10412396844633844,0.9563783638421283,0.10087295694412858,0.9726728604558748,8.147995573301952,8.640820008255808,7.776897453537801,-0.7157828521624223,7.94909355645817,-0.09210384026479446,0.4370000002133876,0.10412396844633844,0.9563783638421283,0.10087295694412858,0.9726728604558748,0.9563783638421283,FALSE,ns
Brachybacterium,0.20202411802023357,0.960684543070736,0.25935502659158766,0.9729677328759286,-0.0022782580691211862,0.12749939877551864,-0.1143517885141705,-0.4269648964825521,6.549865210360043,-0.06139726096686807,0.4675064988089875,0.20202411802023357,0.960684543070736,0.25935502659158766,0.9729677328759286,0.960684543070736,FALSE,ns
Altererythrobacter,0.33471903035606093,0.9775430730438274,0.3380403168428079,0.9612491435921409,-0.4401661923114064,-0.5949657300058906,-0.2751270010766831,0.2720324532324305,5.02937934519947,0.048104691198510456,0.47450509906537436,0.33471903035606093,0.9775430730438274,0.3380403168428079,0.9612491435921409,0.9612491435921409,FALSE,ns
Kaistobacter,0.3883704860467534,0.9822944383922898,0.32695945328500353,0.9628381122650924,-0.03799195465920935,-0.1944114214884589,0.11676507786802137,0.33826034418188566,6.328028955108735,0.05333533060336619,0.4698000001010352,0.3883704860467534,0.9822944383922898,0.32695945328500353,0.9628381122650924,0.9628381122650924,FALSE,ns
Caulobacter,0.44962511018287044,0.9805586757758701,0.3879918720476988,0.9641942766192807,-0.2604585794591925,-0.4089398319705211,-0.11249680319718092,0.4073274593370222,5.98801362378837,0.06110237935170447,0.46610677875772466,0.44962511018287044,0.9805586757758701,0.3879918720476988,0.9641942766192807,0.9641942766192807,FALSE,ns
Unknown genus35,0.5417303378207111,0.9760389676723216,0.5119365984621118,0.9645211518824691,-0.49006774740227943,-0.581898269919022,-0.4024789528043087,0.3236929785780118,5.074368980433493,0.057347768606245436,0.46940000010238375,0.5417303378207111,0.9760389676723216,0.5119365984621118,0.9645211518824691,0.9645211518824691,FALSE,ns
Wautersiella,0.30680699550055457,0.9666219437267478,0.324908517041577,0.9652868183234012,-0.3584326233515034,-0.5238708379701409,-0.1808936815655997,0.38325504668695753,5.463436430163408,0.060841974322482534,0.4688000001044065,0.30680699550055457,0.9666219437267478,0.324908517041577,0.9652868183234012,0.9652868183234012,FALSE,ns
Unknown genus39,0.3520776633759541,0.9743045602604922,0.41367050169679254,0.9690574158152394,-0.44555403918296044,-0.5657753285198295,-0.32054431418383,0.1554505244147828,5.156567858517974,0.02953245968107321,0.48400000005338817,0.3520776633759541,0.9743045602604922,0.41367050169679254,0.9690574158152394,0.9690574158152394,FALSE,ns
Alkanindiges,0.38673019169753126,0.9826525798236613,0.4228770227186709,0.9697089078074341,-0.2265346964685362,-0.3912048950896718,-0.06791343586656584,0.37833288189638026,5.772025592463503,0.05626650493072341,0.4674000001091302,0.38673019169753126,0.9826525798236613,0.4228770227186709,0.9697089078074341,0.9697089078074341,FALSE,ns
Bifidobacterium,0.49754340567957595,0.9701224362522693,0.555572043314455,0.9859425170870442,-0.3578576735702699,-0.3361931295966034,-0.3786564455183896,-0.1392163870972336,5.255313105506882,-0.02465581853981266,0.4864000000453666,0.49754340567957595,0.9701224362522693,0.555572043314455,0.9859425170870442,0.9701224362522693,FALSE,ns
Sphingobium,0.31670316904053325,0.9740486085158392,0.33739702658055654,0.984097915177248,-0.04506118497625611,0.09084307718260387,-0.1700357282901157,-0.44089972457399806,6.141174293628044,-0.06347233056754092,0.4632000001233349,0.31670316904053325,0.9740486085158392,0.33739702658055654,0.984097915177248,0.9740486085158392,FALSE,ns
Unknown genus3,0.47585667749785143,0.9922906139007496,0.5173931458346763,0.9742106194258786,-0.461102453971872,-0.5561427061879405,-0.3553921079253941,0.32173218231031697,5.079515208334098,0.054213289333268154,0.4695060988822288,0.47585667749785143,0.9922906139007496,0.5173931458346763,0.9742106194258786,0.9742106194258786,FALSE,ns
Rothia,0.29178944543723284,0.9791233105226501,0.3222866933752295,0.9892565573660542,0.8373009454361373,1.0542160960595233,0.647603772482916,-0.39333287936956696,7.756536083221905,-0.046257468155679965,0.4744000000855576,0.29178944543723284,0.9791233105226501,0.3222866933752295,0.9892565573660542,0.9791233105226501,FALSE,ns
Flavobacterium,0.4007543405618694,0.9841879613922333,0.4921103523665052,0.9794978471104134,-0.3502717749961377,-0.44029619259539654,-0.2577500384118432,0.16955011819990773,5.5138139045347065,0.027527918634120324,0.4824000000587396,0.4007543405618694,0.9841879613922333,0.4921103523665052,0.9794978471104134,0.9794978471104134,FALSE,ns
Limnohabitans,0.5786569973373549,0.9941738995817292,0.5472076208845804,0.9811361341368516,-0.4131126295855143,-0.5023132898667191,-0.3201343669613257,0.25300231386773664,5.314288265870852,0.041497338687311286,0.47810437919727145,0.5786569973373549,0.9941738995817292,0.5472076208845804,0.9811361341368516,0.9811361341368516,FALSE,ns
Shewanella,0.6521919239566405,0.9959209680576877,0.6089900974374824,0.9823052812510149,-0.3727836591817102,-0.43991316365768895,-0.3026198788342045,0.13099177583744126,5.1747379957292825,0.02108556931428783,0.4877024595490986,0.6521919239566405,0.9959209680576877,0.6089900974374824,0.9823052812510149,0.9823052812510149,FALSE,ns
Aquabacterium,0.5111659700931098,0.9840040886977742,0.5082329906626325,0.9842919094192044,-0.3364735781033774,-0.43912849146865174,-0.23042317108004529,0.3042120766861549,5.39213469576372,0.04977365184116829,0.47520000008287067,0.5111659700931098,0.9840040886977742,0.5082329906626325,0.9842919094192044,0.9840040886977742,FALSE,ns
Finegoldia,0.49446046340352123,0.9890805690645984,0.5004792335273337,0.9840889483273513,-0.25950242195332063,-0.3256769167124389,-0.19202942652115862,0.19163206966842683,5.578927989695079,0.030493972493394358,0.4823035393511803,0.49446046340352123,0.9890805690645984,0.5004792335273337,0.9840889483273513,0.9840889483273513,FALSE,ns
Rubrivivax,0.4802045470195101,0.9895071953794042,0.4892522859440105,0.984603332408632,-0.4391458475138066,-0.5370819068205046,-0.3328947531490076,0.28411522193726935,5.009000319230644,0.05393986415675424,0.4738000000875739,0.4802045470195101,0.9895071953794042,0.4892522859440105,0.984603332408632,0.984603332408632,FALSE,ns
Lachnoanaerobaculum,0.6038059101476472,0.9849626843614702,0.6403016711984942,0.9942759463028725,-0.27435039837053043,-0.27530768804830874,-0.2733648246889331,0.0046958038142292935,5.902316601679326,7.043863064554615e-4,0.4993001399743372,0.6038059101476472,0.9849626843614702,0.6403016711984942,0.9942759463028725,0.9849626843614702,FALSE,ns
Unknown genus476,0.4478426707702689,0.9965619158258601,0.4942591375442754,0.9854399534178805,-0.46517403642147137,-0.5710230968834749,-0.3494514711953567,0.22749783385323052,5.522888320622217,0.035433758192782695,0.478600000071464,0.4478426707702689,0.9965619158258601,0.4942591375442754,0.9854399534178805,0.9854399534178805,FALSE,ns
Bacteroides,0.4243302779473263,0.9856137866169412,0.46773235133058255,0.9865159369606142,-0.25442597512297205,-0.21078184438799408,-0.2952187639029411,-0.15193381353916635,5.550292020130228,-0.02280123627594128,0.48870225958575364,0.4243302779473263,0.9856137866169412,0.46773235133058255,0.9865159369606142,0.9856137866169412,FALSE,ns
Lactobacillus,0.28308576005737923,0.992654275669096,0.2612806884061935,0.9856162721160037,0.7613059405677269,0.5489976177143383,0.9693510032005905,0.47553867891462875,7.920407879734836,0.058232527430049294,0.4693061388749049,0.28308576005737923,0.992654275669096,0.2612806884061935,0.9856162721160037,0.9856162721160037,FALSE,ns
