taxon,lfc_(Intercept),lfc_GroupTumor,se_(Intercept),se_GroupTumor,W_(Intercept),W_GroupTumor,p_(Intercept),p_GroupTumor,q_(Intercept),q_GroupTumor,diff_(Intercept),diff_GroupTumor,passed_ss_(Intercept),passed_ss_GroupTumor,diff_robust_(Intercept),diff_robust_GroupTumor,lfc,qval,diff,diff_robust,significant,significant_robust,direction,direction_robust
Staphylococcus,-0.5932092207949756,0.7607893310387384,0.43071432444014074,0.009590056405417116,-1.3772683821603846,79.3310590549804,0.21760231585870699,2.7012071675361553e-10,0.9348840236892597,3.13340031434194e-8,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.7607893310387384,3.13340031434194e-8,TRUE,FALSE,TRUE,FALSE,Tumor_enriched,ns
Escherichia/Shigella,0.14441327521373556,0.4988029313491102,0.395694851400616,0.009632214501941705,0.3649612187334888,51.78486538568667,0.7336182293689077,8.322637019486179e-7,1,4.8271294713019836e-5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.4988029313491102,4.8271294713019836e-5,TRUE,FALSE,TRUE,FALSE,Tumor_enriched,ns
Leuconostoc,-2.726631428610299,3.117750745901161,0.702615997042509,0.013220185011116674,-3.880685096962481,235.83261075994673,0.06044438176580127,1.797962229737938e-5,0.4658615273412019,6.95212062165336e-4,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,3.117750745901161,6.95212062165336e-4,TRUE,FALSE,TRUE,FALSE,Tumor_enriched,ns
Unknown genus41,-0.9451949936814557,-0.4364033591363111,0.7271579072005003,0.009837341404898784,-1.2998483332463242,-44.36192068306094,0.32328982904598025,5.077482691313384e-4,1,0.014724699804808814,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,-0.4364033591363111,0.014724699804808814,TRUE,FALSE,TRUE,FALSE,NAT_enriched,ns
