taxon,we.ep,we.eBH,wi.ep,wi.eBH,rab.all,rab.win.NAT,rab.win.Tumor,diff.btw,diff.win,effect,overlap,p_we,q_we,p_wi,q_wi,p_min,significant,direction
Corynebacterium,0.1288541728986533,0.954214699955758,0.1087628507852959,0.6536134907179374,4.975373035371672,5.4349235780782195,4.667316458930399,-0.6904627183801133,8.12058741981042,-0.0885939039703282,0.4421115778799682,0.1288541728986533,0.954214699955758,0.1087628507852959,0.6536134907179374,0.6536134907179374,FALSE,ns
Devosia,0.1492958198000824,0.8205266848633578,0.1984786940212103,0.654279274895059,-3.4178788213002687,-3.330546853729448,-3.504547791250852,-0.4047894201516371,6.6770738366787175,-0.05597130371792275,0.4721055789774578,0.1492958198000824,0.8205266848633578,0.1984786940212103,0.654279274895059,0.654279274895059,FALSE,ns
Agrobacterium,0.5889657567397648,1,0.12671986535516866,0.6812756874539554,4.261889543515338,4.396030222326994,4.120327380646943,-0.2611918960151405,4.248502697988247,-0.046164803620108955,0.45410917831857417,0.5889657567397648,1,0.12671986535516866,0.6812756874539554,0.6812756874539554,FALSE,ns
Aggregatibacter,0.511677750733605,1,0.1534884262629063,0.6867008082794638,4.2611669211476135,4.339803038176543,4.175880639619428,-0.20296647310390403,3.5080647320311713,-0.03476843173134858,0.4628000001246899,0.511677750733605,1,0.1534884262629063,0.6867008082794638,0.6867008082794638,FALSE,ns
Adhaeribacter,0.7539673795830616,1,0.15053944493972174,0.7153308184179239,4.324225102522404,4.398472164248146,4.240098345383945,-0.13969436018825032,3.527986027643293,-0.024877825706637692,0.4753049390946827,0.7539673795830616,1,0.15053944493972174,0.7153308184179239,0.7153308184179239,FALSE,ns
Actinomycetospora,0.6439262823543224,1,0.1869664793775872,0.7592014961783429,4.295827487476854,4.364293045032588,4.215693363579545,-0.1774376453274482,3.4611836500918134,-0.029249052856992017,0.46770645881631107,0.6439262823543224,1,0.1869664793775872,0.7592014961783429,0.7592014961783429,FALSE,ns
Brachybacterium,0.23862189856914873,0.9129744820348844,0.287143023897729,0.7643345987997827,-3.3751517154468926,-3.2598492295108867,-3.491644860385443,-0.30975968433355927,6.657285529032575,-0.04325667566459068,0.47720000007615826,0.23862189856914873,0.9129744820348844,0.287143023897729,0.7643345987997827,0.7643345987997827,FALSE,ns
Aerococcus,0.6226706457752427,1,0.17840125567203097,0.7694706567884682,4.387255190422151,4.45160438075945,4.311497745471401,-0.14700220652891893,2.7420299648594186,-0.031038677320787196,0.4709058189335041,0.6226706457752427,1,0.17840125567203097,0.7694706567884682,0.7694706567884682,FALSE,ns
Acidaminococcus,0.8413869648183578,1,0.24925223379874134,0.8287158658231418,4.346485766561576,4.4269186702821886,4.257470995165211,-0.13338043002761202,3.0690080643318662,-0.024990840640222244,0.4733053390214142,0.8413869648183578,1,0.24925223379874134,0.8287158658231418,0.8287158658231418,FALSE,ns
Sphingobium,0.36416557182710874,0.9663843900556307,0.3714096194562238,0.8309142122212706,-3.380151260440318,-3.2753914684530523,-3.477420750439024,-0.3292457506867663,6.282277772703799,-0.046054062460932715,0.4736000000882462,0.36416557182710874,0.9663843900556307,0.3714096194562238,0.8309142122212706,0.8309142122212706,FALSE,ns
Aminobacter,0.7935155062260248,1,0.23079312245217676,0.8420488102351614,4.4165813409971175,4.4777021981046765,4.359401884774924,-0.1410846643020114,2.6144938122135644,-0.033062054720310645,0.468506298845607,0.7935155062260248,1,0.23079312245217676,0.8420488102351614,0.8420488102351614,FALSE,ns
Rothia,0.301347539873542,0.956435192911245,0.3206033833833368,0.8462632402307845,-2.5634950186441587,-2.3721703736864406,-2.7289827248184,-0.46108063871089655,7.952983452767491,-0.05476496675752948,0.4726000000916089,0.301347539873542,0.956435192911245,0.3206033833833368,0.8462632402307845,0.8462632402307845,FALSE,ns
Acetobacterium,0.7125455910089343,1,0.2703234049643098,0.8470682561494843,4.356284871326203,4.438788528305324,4.267373240522532,-0.1593539659808232,4.040758200049379,-0.029907899752471337,0.4711057789408295,0.7125455910089343,1,0.2703234049643098,0.8470682561494843,0.8470682561494843,FALSE,ns
Acinetobacter,0.8223708506900717,1,0.275889711199083,0.8511187370092316,4.514589230401489,4.560884124636241,4.461860127395982,-0.14854380319902205,2.1305119570991677,-0.04062554132144024,0.47050589891885347,0.8223708506900717,1,0.275889711199083,0.8511187370092316,0.8511187370092316,FALSE,ns
