taxon,we.ep,we.eBH,wi.ep,wi.eBH,rab.all,rab.win.NAT,rab.win.Tumor,diff.btw,diff.win,effect,overlap,p_we,q_we,p_wi,q_wi,p_min,significant,direction
Staphylococcus,8.645271834650681e-4,0.05508732531962365,0.0013908383070102108,0.09527388458876304,7.587889976764991,6.997540179657751,7.764912287841108,0.7331393242323183,6.122031418658834,0.11833590221523864,0.4218000002672034,8.645271834650681e-4,0.05508732531962365,0.0013908383070102108,0.09527388458876304,0.05508732531962365,FALSE,ns
Prevotella,0.0031861753665119435,0.10812187428688522,0.004469289311920159,0.1364844983134885,5.669959736224849,2.4033424351420374,7.035557347314501,1.4567229303298301,8.219709594578692,0.18729507653197322,0.3894000003876334,0.0031861753665119435,0.10812187428688522,0.004469289311920159,0.1364844983134885,0.10812187428688522,FALSE,ns
Streptococcus,0.006505910458002008,0.1683246786600352,0.011156319977467613,0.23617314581305252,8.851940304599328,8.530900283498891,9.084204069296907,0.6517094960832726,5.084721788485101,0.10233366554377177,0.4164000002866814,0.006505910458002008,0.1683246786600352,0.011156319977467613,0.23617314581305252,0.1683246786600352,FALSE,ns
Corynebacterium,0.02372732211845266,0.37970241707449726,0.013080753432222179,0.25697048210811785,9.064296520173848,8.697445731322329,9.310348907538163,0.5946503787032831,3.5353264689699535,0.11648204776138407,0.4140000002954062,0.02372732211845266,0.37970241707449726,0.013080753432222179,0.25697048210811785,0.25697048210811785,FALSE,ns
Rothia,0.07605918919657523,0.6422932866870242,0.02385010451918663,0.34633263276981535,6.82845760853302,6.242231869889444,7.310909600623116,0.8003202021208695,7.763260133098759,0.1034939573742367,0.42400000025932466,0.07605918919657523,0.6422932866870242,0.02385010451918663,0.34633263276981535,0.34633263276981535,FALSE,ns
Anaerococcus,0.04358255676711434,0.47744292636611246,0.031521001755625035,0.4036990143351218,2.2739353317645117,1.3039996244555256,3.953444387470718,1.1975438681882427,7.369816191225617,0.1572014467667477,0.43240000022952946,0.04358255676711434,0.47744292636611246,0.031521001755625035,0.4036990143351218,0.4036990143351218,FALSE,ns
Neisseria,0.07245040598564906,0.5737379281396209,0.052447057929669076,0.49313888914445997,4.487488255401964,2.892855479355278,5.407299353675945,0.9425267939122932,7.382806676823248,0.1249976432447524,0.4317136575004012,0.07245040598564906,0.5737379281396209,0.052447057929669076,0.49313888914445997,0.49313888914445997,FALSE,ns
Afipia,0.05410906213260954,0.5218835576367832,0.06852176499938623,0.5176171031924675,-1.5025702177127283,-0.9981437376138382,-1.91544542268554,-1.1314360730121091,6.847500049090948,-0.14660120241511737,0.4288000002422453,0.05410906213260954,0.5218835576367832,0.06852176499938623,0.5176171031924675,0.5176171031924675,FALSE,ns
Klebsiella,0.07478223381138041,0.6121515975850063,0.07753185040928828,0.5194782974488636,-1.2491017571593277,-0.7473335993353922,-1.7205287269834972,-1.0465023855293625,6.23424750582922,-0.15161934012406508,0.42320000026218596,0.07478223381138041,0.6121515975850063,0.07753185040928828,0.5194782974488636,0.5194782974488636,FALSE,ns
Sphaerobacter,0.10120743107955626,0.6630016935665917,0.09230365434656246,0.57807417788924,-1.4385037204689413,-0.959542932896353,-1.8702671970111826,-0.9743162525080287,5.900049175733789,-0.14800809388866024,0.4300000002379981,0.10120743107955626,0.6630016935665917,0.09230365434656246,0.57807417788924,0.57807417788924,FALSE,ns
Chryseobacterium,0.10275579240060506,0.667599151779066,0.11181484881566454,0.6964800064001321,0.34358686750653344,0.017884454899058433,0.7685944186415457,0.9997310262697789,8.255436651058423,0.11821307478994503,0.4446000001869617,0.10275579240060506,0.667599151779066,0.11181484881566454,0.6964800064001321,0.667599151779066,FALSE,ns
Haemophilus,0.12084840673133734,0.768037028322099,0.10489489163155287,0.6972311425073756,-0.7334816840972591,-0.29698210220111143,-1.1628263838181443,-0.9840770962287957,6.432338850990214,-0.1409917764932545,0.4316000002323485,0.12084840673133734,0.768037028322099,0.10489489163155287,0.6972311425073756,0.6972311425073756,FALSE,ns
Lactococcus,0.12699385597419377,0.7088094642062065,0.12721999815173854,0.7078937506521483,0.9102845035026794,0.5361297762007284,1.4509501666234152,0.9711913859060282,8.478336969404502,0.10575089520912179,0.4506000001662896,0.12699385597419377,0.7088094642062065,0.12721999815173854,0.7078937506521483,0.7078937506521483,FALSE,ns
Unknown genus116,0.13253270119034186,0.7179639188963773,0.20521353752355717,0.8192079518086894,-0.5924474610338422,-0.7206687014870843,-0.4481114869869014,0.7499626800514774,7.751419987835617,0.0966770636494932,0.4558000001484935,0.13253270119034186,0.7179639188963773,0.20521353752355717,0.8192079518086894,0.7179639188963773,FALSE,ns
Comamonas,0.19385177974148513,0.7930643681249403,0.17367907734433347,0.7277474772147726,-1.3933920898451202,-0.9662077888121097,-1.781699096836312,-0.7119924276872807,5.634429339546545,-0.11273514000321075,0.44151169785805455,0.19385177974148513,0.7930643681249403,0.17367907734433347,0.7277474772147726,0.7277474772147726,FALSE,ns
Janibacter,0.21001960778513518,0.8592593380824426,0.1476285239814266,0.758810545418507,-0.8321980975064536,-0.44973276923806615,-1.1691014429676745,-0.6760652257779487,7.32661313378419,-0.08609748460911787,0.4582000001403139,0.21001960778513518,0.8592593380824426,0.1476285239814266,0.758810545418507,0.758810545418507,FALSE,ns
Mycobacterium,0.16013231078064669,0.8000251615242551,0.2014374667501408,0.7723759358258244,-0.9899490995613647,-0.5138002876426588,-1.4634756920762912,-0.9911734291038732,6.860013119471819,-0.13235239568453921,0.43391321758064483,0.16013231078064669,0.8000251615242551,0.2014374667501408,0.7723759358258244,0.7723759358258244,FALSE,ns
Porphyromonas,0.16411820221860873,0.7812676687544211,0.2514460162142386,0.8745749613046793,0.8128786333771956,0.5256378712500807,1.242172829681249,0.7063735427417681,8.045362550139572,0.08997430333101511,0.4558000001484935,0.16411820221860873,0.7812676687544211,0.2514460162142386,0.8745749613046793,0.7812676687544211,FALSE,ns
Leuconostoc,0.1636639960107911,0.7954707692976111,0.2019102562879753,0.7931129718024134,-0.5454302251695209,-0.14268333612424833,-0.9292552874268614,-0.8572923816766327,6.6645657380177905,-0.12609132557474853,0.4409118178361436,0.1636639960107911,0.7954707692976111,0.2019102562879753,0.7931129718024134,0.7931129718024134,FALSE,ns
Shewanella,0.1786564539790013,0.840613987322724,0.18712238861071667,0.8025433005374594,-0.8149225053595677,-0.41062455792586583,-1.1958437199011147,-0.7581066660209403,6.545119991265399,-0.10973617047720743,0.44451109796763816,0.1786564539790013,0.840613987322724,0.18712238861071667,0.8025433005374594,0.8025433005374594,FALSE,ns
Alloiococcus,0.23611473846265443,0.8374060632161453,0.36646448334954856,0.9111687371386391,-0.9812330882973486,-1.0410870792052096,-0.9125842880350072,0.5247627882320876,7.229601019942189,0.06990984479163578,0.4674000001091302,0.23611473846265443,0.8374060632161453,0.36646448334954856,0.9111687371386391,0.8374060632161453,FALSE,ns
Cloacibacterium,0.3731001011628836,0.9365113643182286,0.2572570133516042,0.84397164091001875,-1.158642502417302,-0.8149704875280017,-1.4973498614195835,-0.668784256990921,6.623399356756351,-0.08665956845465736,0.4560000001478112,0.3731001011628836,0.9365113643182286,0.2572570133516042,0.84397164091001875,0.84397164091001875,FALSE,ns
Nocardioides,0.22259354754848545,0.8736331213616191,0.2665251762437849,0.8549769567438176,-1.2080372502270826,-0.8167700685553143,-1.57746753857049,-0.6634485711259814,6.610153353944398,-0.09010422421038856,0.4524000001601176,0.22259354754848545,0.8736331213616191,0.2665251762437849,0.8549769567438176,0.8549769567438176,FALSE,ns
Unknown genus81,0.314907289852187,0.9277316471575018,0.23539570140996835,0.8568661805801215,-1.2787003477101795,-0.9408794826493381,-1.5866321573765596,-0.5923081291483161,5.846615977534506,-0.08664962668138346,0.45470905834052017,0.314907289852187,0.9277316471575018,0.23539570140996835,0.8568661805801215,0.8568661805801215,FALSE,ns
Kaistobacter,0.24350453482511178,0.8909701015238104,0.26988259225096967,0.8655131154735869,-1.1216198555447052,-0.7508680993328873,-1.5058177192005093,-0.7067000068285951,6.5033658739147375,-0.10017128385196947,0.4492000001710994,0.24350453482511178,0.8909701015238104,0.26988259225096967,0.8655131154735869,0.8655131154735869,FALSE,ns
